,index,source,destination,distance
14920,,Opp Surau As Syakirin,Opp Suntoyo Enterprise,19.464062487182822
14921,,Opp Surau As Syakirin,Kia Motors,20.881149717649226
14922,,Opp Surau As Syakirin,Best Ku Motor,21.30978733883619
14923,,Opp Surau As Syakirin,House No. 63 Jalan Permas 1/1,21.073252671803342
14924,,Opp Surau As Syakirin,Jalan Permas 5/6,21.135116687063356
14925,,Opp Surau As Syakirin,Sekolah Kebangsaan Taman Permas Jaya 3,21.504275253619756
14926,,Opp Surau As Syakirin,Pan Vista,21.69498059200053
14927,,Opp Surau As Syakirin,aft Jalan Permas 8/14,22.09946914461014
14928,,Opp Surau As Syakirin,Opp BHPetrol Kiosk @ Permas Jaya,20.819966075446565
14929,,Opp Surau As Syakirin,bef Shell Kiosk @ Permas Jaya,19.958305799669606
14930,,Opp Surau As Syakirin,Taman Universiti Terminal,0.9890768037707336
14931,,Opp Surau As Syakirin,opp Sekolah Kebangsaan Taman Universiti 4,0.5627054169771284
14932,,Opp Surau As Syakirin,Surau As Syakirin,0.03641914857891268
14933,,Opp Surau As Syakirin,Opp SMK Taman Mutiara Rini,0.8709977008725136
14934,,Opp Surau As Syakirin,Opp Jalan Utama 34,1.3961853013636683
14935,,Opp Surau As Syakirin,KFC (Road side),11522.49994213476
14936,,Opp Surau As Syakirin,Tesco Lotus (Road side),11522.49994213476
14937,,Opp Surau As Syakirin,Opp Hutan Bandar MBIP,2.065490052132859
14938,,Opp Surau As Syakirin,Shop No. 81 Jalan Seri Orkid 17,2.6034023149833874
14939,,Opp Surau As Syakirin,Opp Bahagian Teknologi Pendidikan Negeri Johor,2.5936390923606516
14940,,Opp Surau As Syakirin,Union Inn,3.4633748858072857
14941,,Opp Surau As Syakirin,Shophouses @ Jalan Nakhoda 2,3.5665718578181735
14942,,Opp Surau As Syakirin,bef Terminal TUTA,3.680000448157084
14943,,Opp Surau As Syakirin,Polilkinik Yap,3.874532528759401
14944,,Opp Surau As Syakirin,bef Jalan Tun Teja,4.018630207801201
14945,,Opp Surau As Syakirin,Shophouses @ Jalan Perwira 9,3.9669481031885154
14946,,Opp Surau As Syakirin,Sin Kok Soon Motor (JB) Sdn Bhd,3.998091815501218
14947,,Opp Surau As Syakirin,aft Jalan Patin,3.986022722250507
14948,,Opp Surau As Syakirin,SJK(C) Pu Sze,3.8707880874253666
14949,,Opp Surau As Syakirin,aft Shell Kiosk - Skudai,3.643459663514984
14950,,Opp Surau As Syakirin,Shell Kiosk @ Taman Sri Putri,3.5390565483976215
14951,,Opp Surau As Syakirin,Masjid Abidin,2.8135952808764246
14952,,Opp Surau As Syakirin,Shophouses along Jalan Tembaga Kuning 4,3.104614462839895
14953,,Opp Surau As Syakirin,Shophouses @ Jalan Suasa 1,3.3414299654123947
14954,,Opp Surau As Syakirin,bef Jalan Hamoni 14,2.3214356978060393
14955,,Opp Surau As Syakirin,Opp Apartment Pasti Asli,1.8433550344735776
14956,,Opp Surau As Syakirin,Sekolah Kebangsaan Taman Universiti 4,0.5788317521963042
14957,,Opp Surau As Syakirin,Jalan Kebudayaan 27 / 24 Intersection,0.6785074870339656
14958,,Opp Surau As Syakirin,Aeon Taman Universiti,1.4062306813762422
14959,,Opp Surau As Syakirin,UTM Fakulti Alam Bina,3.404721383118442
14960,,Opp Surau As Syakirin,Opp Block D10,3.7584255012603562
14961,,Opp Surau As Syakirin,Opp C.I.C.T.,3.8268057062341816
14962,,Opp Surau As Syakirin,Block P07 - Fakulti Kejuruteraan Elektrik,3.682010531795555
14963,,Opp Surau As Syakirin,aft Block P19A - Fakulti Kejuruteraan Elektrik,3.3869603400631454
14964,,Opp Surau As Syakirin,UTM Equine Park,3.130904464217935
14965,,Opp Surau As Syakirin,UTM Rumah Alumni,3.01585433159548
14966,,Opp Surau As Syakirin,Opp Shell Kiosk @ Taman Sri Putri,3.5733631923036637
14967,,Opp Surau As Syakirin,Skudai Parade,3.610746332036502
14968,,Opp Surau As Syakirin,Opp SJK (C) Kuo Kuang,4.6372278246412515
14969,,Opp Surau As Syakirin,bef Jalan Kempas Lama,11522.49994213476
14970,,Opp Surau As Syakirin,bef Paradigm Mall,5.981690556734184
14971,,Opp Surau As Syakirin,Paradigm Mall,6.43728715823788
14972,,Opp Surau As Syakirin,Opp Saksama Otomobil,6.71446509178379
14973,,Opp Surau As Syakirin,Opp Petron Kiosk @ Taman Tampoi Indah,7.062577268398975
14974,,Opp Surau As Syakirin,Kompleks Pekan Rabu Johor Bahru,8.07955182467198
14975,,Opp Surau As Syakirin,Giant Tampoi,8.4613533338923
14976,,Opp Surau As Syakirin,aft Lorong Betik,8.847849446456472
14977,,Opp Surau As Syakirin,Batu 5 Johor Street Market,9.078683739715967
14978,,Opp Surau As Syakirin,Plaza Angsana,9.374173538886497
14979,,Opp Surau As Syakirin,Klinik Utama @ Jalan Padi 1,10.2402476266778
14980,,Opp Surau As Syakirin,Opp Amitabha Centre,11.584627269208116
14981,,Opp Surau As Syakirin,Opp Shell Kiosk @ Jalan Tun Abdul Razak,11.843872357269424
14982,,Opp Surau As Syakirin,aft Shell Kiosk @ Jalan Tun Abdul Razak,11.85200863176084
14983,,Opp Surau As Syakirin,Amitabha Centre,11.591088338230193
14984,,Opp Surau As Syakirin,CIMB Bank,10.298490207113362
14985,,Opp Surau As Syakirin,Klinik Kesihatan Tampoi,9.587064960503872
14986,,Opp Surau As Syakirin,bef Shell Kiosk @ Kampung Pasir,9.585322592590652
14987,,Opp Surau As Syakirin,SK Kampung Pasir,8.371601370395872
14988,,Opp Surau As Syakirin,Opp Pulai View Condo,8.009132237853457
14989,,Opp Surau As Syakirin,bef KIP Mart,7.073054153203181
14990,,Opp Surau As Syakirin,Opp Paradigm Mall,6.229593852003643
14991,,Opp Surau As Syakirin,bef McDonald's,5.5711179808891185
14992,,Opp Surau As Syakirin,SJK (C) Kuo Kuang,4.581244782022379
14993,,Opp Surau As Syakirin,aft Jalan Sri Skudai,3.479506815400674
14994,,Opp Surau As Syakirin,bef UTM Main Gate,3.1688606198429703
14995,,Opp Surau As Syakirin,UTM Main Gate (Exit),3.1355519720631504
14996,,Opp Surau As Syakirin,Opp AEON Taman Universiti,1.3552873326099037
14997,,Opp Surau As Syakirin,Kulai Terminal,15.163841969933095
14998,,Opp Surau As Syakirin,Kulai Centre Point,14.909260776146343
14999,,Opp Surau As Syakirin,Opp SBS Enterprises (M) Sdn Bhd,14.006681626172952
15000,,Opp Surau As Syakirin,Opp Public Bank @ Jalan Susur Kulai 2,13.62039922768388
15001,,Opp Surau As Syakirin,Opp Pertubuhan Peladang Kawasan Kulai,12.92362173711163
15002,,Opp Surau As Syakirin,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,12.251416427543713
15003,,Opp Surau As Syakirin,Opp Jalan Cermai,11.810377037212708
15004,,Opp Surau As Syakirin,Opp Stor JKR (D) Kulaijaya,11.493355127838683
15005,,Opp Surau As Syakirin,Opp Wang Loo Motor Sdn Bhd,11.042425575134132
15006,,Opp Surau As Syakirin,Opp Pejabat Lembaga Lebuhraya Malaysia,10.250970148129264
15007,,Opp Surau As Syakirin,Medan Selera Senai,8.159793430288849
15008,,Opp Surau As Syakirin,Opp Sekolah Kebangsaan Senai,7.67027678861199
15009,,Opp Surau As Syakirin,Opp BHPetrol Kiosk @ Taman Aman,7.123867334591764
15010,,Opp Surau As Syakirin,aft Lebuhraya Utara-Selatan,5.788174093976342
15011,,Opp Surau As Syakirin,aft Tenaga Nasional Bhd Substation,4.232401490164103
15012,,Opp Surau As Syakirin,bef BHPetrol Kiosk @ Taman Aman,7.0806779462523926
15013,,Opp Surau As Syakirin,bef Sekolah Kebangsaan Senai,7.570974431213916
15014,,Opp Surau As Syakirin,Opp Medan Selera Senai,8.024597889392876
15015,,Opp Surau As Syakirin,Masjid Jamek Pekan Senai,8.714475397605325
15016,,Opp Surau As Syakirin,Opp Deway Motor Trading,9.489593044038372
15017,,Opp Surau As Syakirin,Pejabat Lembaga Lebuhraya Malaysia,10.28398975568534
15018,,Opp Surau As Syakirin,aft Jalan Kelah,11.136429918086511
15019,,Opp Surau As Syakirin,Stor JKR (D) Kulaijaya,11.454721276394194
15020,,Opp Surau As Syakirin,TJ Mart,11.55386230359562
15021,,Opp Surau As Syakirin,aft Jalan Cermai 7,11.742156711769644
15022,,Opp Surau As Syakirin,bef Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,12.22661035163703
15023,,Opp Surau As Syakirin,SMK Kulai Besar,12.970181433604393
15024,,Opp Surau As Syakirin,aft Persiaran Indahpura 4,13.22974517115239
15025,,Opp Surau As Syakirin,Persatuan Hokkien Kulai,13.683001439506054
15026,,Opp Surau As Syakirin,SBS Enterprises (M) Sdn Bhd,14.027709742984904
15027,,Opp Surau As Syakirin,Opp Arked Kulai,14.848031428931886
15028,,Opp Surau As Syakirin,Econsave Senai,9.522370278687514
15029,,Opp Surau As Syakirin,Opp Pusat Hemodialisis Rotary Kulai,9.746888828414864
15030,,Opp Surau As Syakirin,Opp Taman Bintang,9.97454426718621
15031,,Opp Surau As Syakirin,Kawasan Perindustrian Senai 3,11.131972710688292
15032,,Opp Surau As Syakirin,Senai Airport Terminal,12.40048812515973
15033,,Opp Surau As Syakirin,NSTP Senai,11.391794148600361
15034,,Opp Surau As Syakirin,Taman Bintang,10.093494827152714
15035,,Opp Surau As Syakirin,Taman Mewah,9.36576301776831
15036,,Opp Surau As Syakirin,bef Econsave @ Senai,9.4682118871331
15037,,Sekolah Kebangsaan Taman Universiti 4,Larkin Terminal,13.637560220805339
15038,,Sekolah Kebangsaan Taman Universiti 4,Pejabat Daerah Tanah Johor Bahru,13.505235511520837
15039,,Sekolah Kebangsaan Taman Universiti 4,RTM Jabatan Penyiaran Negeri Johor,13.607781856702292
15040,,Sekolah Kebangsaan Taman Universiti 4,Opp Masjid Kolam Ayer,14.208914959538442
15041,,Sekolah Kebangsaan Taman Universiti 4,Opp Jabatan Pendidikan Johor,14.27821007643943
15042,,Sekolah Kebangsaan Taman Universiti 4,Maktab Sultan Abu Bakar (English College,14.836502294718589
15043,,Sekolah Kebangsaan Taman Universiti 4,Hospital Sultanah Aminah,15.807060194644771
15044,,Sekolah Kebangsaan Taman Universiti 4,Johor Islamic Complex,16.107511421762016
15045,,Sekolah Kebangsaan Taman Universiti 4,Bangunan Sultan Ibrahim,17.153976574716282
15046,,Sekolah Kebangsaan Taman Universiti 4,Wisma Persekutuan,16.67194512497095
15047,,Sekolah Kebangsaan Taman Universiti 4,Majlis Bandaraya Johor Bahru,17.349089280810468
15048,,Sekolah Kebangsaan Taman Universiti 4,JB Sentral Terminal,17.236674333480227
15049,,Sekolah Kebangsaan Taman Universiti 4,Menara MSC Cyberport,17.995403202715007
15050,,Sekolah Kebangsaan Taman Universiti 4,Opp Sekolah Kebangsaan Perempuan Jalan Yahya Awal,15.167965330301762
15051,,Sekolah Kebangsaan Taman Universiti 4,Petronas Kiosk @ Jalan Yahya Awal,14.951830980560896
15052,,Sekolah Kebangsaan Taman Universiti 4,Opp SJK (T) Jalan Yahya Awal,14.751483924405843
15053,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Tasek Utara,14.631068701894398
15054,,Sekolah Kebangsaan Taman Universiti 4,Opp Yayasan Bandaraya Johor Bahru,14.67727449615066
15055,,Sekolah Kebangsaan Taman Universiti 4,Hub PPR Sri Stulang,18.3777264431446
15056,,Sekolah Kebangsaan Taman Universiti 4,bef Jalan Sultanah Aminah,18.204627706923848
15057,,Sekolah Kebangsaan Taman Universiti 4,Shell Kiosk @ Jalan Pasir Pelangi,18.308464141720513
15058,,Sekolah Kebangsaan Taman Universiti 4,Stulang Walk,18.297156548443418
15059,,Sekolah Kebangsaan Taman Universiti 4,Block 18,18.51461058837114
15060,,Sekolah Kebangsaan Taman Universiti 4,Opp De' Stulang,18.634401218635652
15061,,Sekolah Kebangsaan Taman Universiti 4,Opp Sekolah Menengah Foon Yew,18.461782128176356
15062,,Sekolah Kebangsaan Taman Universiti 4,R&F Mall,17.832894876874892
15063,,Sekolah Kebangsaan Taman Universiti 4,Sekolah Menengah Foon Yew,18.477408245802476
15064,,Sekolah Kebangsaan Taman Universiti 4,De' Stulang,18.633008515604473
15065,,Sekolah Kebangsaan Taman Universiti 4,Opp Istana Pasir Pelangi,18.20849878205571
15066,,Sekolah Kebangsaan Taman Universiti 4,"The Mall, Mid Valley Southkey",17.060058086841877
15067,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Pasir Pelangi,17.97500424015488
15068,,Sekolah Kebangsaan Taman Universiti 4,Petronas Kiosk @ Taman Bayu Puteri,18.528902041184253
15069,,Sekolah Kebangsaan Taman Universiti 4,Opp Petronas Kiosk @ Taman Bayu Puteri,18.52572194724348
15070,,Sekolah Kebangsaan Taman Universiti 4,PPR Sri Stulang,18.550682169990264
15071,,Sekolah Kebangsaan Taman Universiti 4,BHPetrol Kiosk @ Permas Jaya,21.136449667233844
15072,,Sekolah Kebangsaan Taman Universiti 4,AEON Permas Jaya,21.829573172569383
15073,,Sekolah Kebangsaan Taman Universiti 4,Dewan Serbaguna Permas Jaya,22.281969883813325
15074,,Sekolah Kebangsaan Taman Universiti 4,Mon Glori Apartment,22.019819896255402
15075,,Sekolah Kebangsaan Taman Universiti 4,Opp Best Ku Motor,21.560539264599754
15076,,Sekolah Kebangsaan Taman Universiti 4,Opp Kia Motors,21.092004168725573
15077,,Sekolah Kebangsaan Taman Universiti 4,bef Jalan Masai Baru,20.701200024589223
15078,,Sekolah Kebangsaan Taman Universiti 4,Lotus Plentong (Tesco Extra),20.95483428117511
15079,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Masai Baru,20.656705767530614
15080,,Sekolah Kebangsaan Taman Universiti 4,Giant Plentong,21.011713576502927
15081,,Sekolah Kebangsaan Taman Universiti 4,Hse No. 1 Jalan Seroja 22,20.83604603850069
15082,,Sekolah Kebangsaan Taman Universiti 4,Opp Jalan Keembong 43,19.853115310163304
15083,,Sekolah Kebangsaan Taman Universiti 4,Jalan Seroja 54,19.21075643038215
15084,,Sekolah Kebangsaan Taman Universiti 4,Jalan Bakawali 86,19.117994106555923
15085,,Sekolah Kebangsaan Taman Universiti 4,Opp Pasar Awam Johor Jaya,19.196821446193766
15086,,Sekolah Kebangsaan Taman Universiti 4,AEON Tebrau City,18.94734592100649
15087,,Sekolah Kebangsaan Taman Universiti 4,Hospital Sultan Ismail,18.23088388837809
15088,,Sekolah Kebangsaan Taman Universiti 4,Hospital Sultan Ismail 2,18.065263640171047
15089,,Sekolah Kebangsaan Taman Universiti 4,Opp Suntoyo Enterprise,19.700733006410502
15090,,Sekolah Kebangsaan Taman Universiti 4,Kia Motors,21.140309705701007
15091,,Sekolah Kebangsaan Taman Universiti 4,Best Ku Motor,21.58180446280721
15092,,Sekolah Kebangsaan Taman Universiti 4,House No. 63 Jalan Permas 1/1,21.36260855249227
15093,,Sekolah Kebangsaan Taman Universiti 4,Jalan Permas 5/6,21.452828885314467
15094,,Sekolah Kebangsaan Taman Universiti 4,Sekolah Kebangsaan Taman Permas Jaya 3,21.82984363278973
15095,,Sekolah Kebangsaan Taman Universiti 4,Pan Vista,22.01998661201452
15096,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Permas 8/14,22.422978315336554
15097,,Sekolah Kebangsaan Taman Universiti 4,Opp BHPetrol Kiosk @ Permas Jaya,21.16409198644999
15098,,Sekolah Kebangsaan Taman Universiti 4,bef Shell Kiosk @ Permas Jaya,20.31040455922747
15099,,Sekolah Kebangsaan Taman Universiti 4,Taman Universiti Terminal,0.4955640745212205
15100,,Sekolah Kebangsaan Taman Universiti 4,opp Sekolah Kebangsaan Taman Universiti 4,0.017266413411069353
15101,,Sekolah Kebangsaan Taman Universiti 4,Surau As Syakirin,0.5429543305991328
15102,,Sekolah Kebangsaan Taman Universiti 4,Opp SMK Taman Mutiara Rini,1.4195364609076029
15103,,Sekolah Kebangsaan Taman Universiti 4,Opp Jalan Utama 34,1.9481839399839154
15104,,Sekolah Kebangsaan Taman Universiti 4,KFC (Road side),11522.253715630828
15105,,Sekolah Kebangsaan Taman Universiti 4,Tesco Lotus (Road side),11522.253715630828
15106,,Sekolah Kebangsaan Taman Universiti 4,Opp Hutan Bandar MBIP,2.6399248676756066
15107,,Sekolah Kebangsaan Taman Universiti 4,Shop No. 81 Jalan Seri Orkid 17,3.1769071476208235
15108,,Sekolah Kebangsaan Taman Universiti 4,Opp Bahagian Teknologi Pendidikan Negeri Johor,3.0917806713861107
15109,,Sekolah Kebangsaan Taman Universiti 4,Union Inn,3.931178339025781
15110,,Sekolah Kebangsaan Taman Universiti 4,Shophouses @ Jalan Nakhoda 2,4.0055838413894
15111,,Sekolah Kebangsaan Taman Universiti 4,bef Terminal TUTA,4.092312106726242
15112,,Sekolah Kebangsaan Taman Universiti 4,Polilkinik Yap,4.246204013788973
15113,,Sekolah Kebangsaan Taman Universiti 4,bef Jalan Tun Teja,4.364252816397949
15114,,Sekolah Kebangsaan Taman Universiti 4,Shophouses @ Jalan Perwira 9,4.271370033582015
15115,,Sekolah Kebangsaan Taman Universiti 4,Sin Kok Soon Motor (JB) Sdn Bhd,4.275429899236239
15116,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Patin,4.185327999772725
15117,,Sekolah Kebangsaan Taman Universiti 4,SJK(C) Pu Sze,4.04581493035835
15118,,Sekolah Kebangsaan Taman Universiti 4,aft Shell Kiosk - Skudai,3.7587384463159457
15119,,Sekolah Kebangsaan Taman Universiti 4,Shell Kiosk @ Taman Sri Putri,3.5494970376227784
15120,,Sekolah Kebangsaan Taman Universiti 4,Masjid Abidin,2.8052461643470856
15121,,Sekolah Kebangsaan Taman Universiti 4,Shophouses along Jalan Tembaga Kuning 4,3.076383330804407
15122,,Sekolah Kebangsaan Taman Universiti 4,Shophouses @ Jalan Suasa 1,3.2232438543480826
15123,,Sekolah Kebangsaan Taman Universiti 4,bef Jalan Hamoni 14,2.187049676936503
15124,,Sekolah Kebangsaan Taman Universiti 4,Opp Apartment Pasti Asli,1.742381848111365
15125,,Sekolah Kebangsaan Taman Universiti 4,Opp Surau As Syakirin,0.5788317521963042
15126,,Sekolah Kebangsaan Taman Universiti 4,Jalan Kebudayaan 27 / 24 Intersection,0.18477525536974937
15127,,Sekolah Kebangsaan Taman Universiti 4,Aeon Taman Universiti,0.9263037163336308
15128,,Sekolah Kebangsaan Taman Universiti 4,UTM Fakulti Alam Bina,2.95032102559206
15129,,Sekolah Kebangsaan Taman Universiti 4,Opp Block D10,3.31482177990514
15130,,Sekolah Kebangsaan Taman Universiti 4,Opp C.I.C.T.,3.4145833262196086
15131,,Sekolah Kebangsaan Taman Universiti 4,Block P07 - Fakulti Kejuruteraan Elektrik,3.3120478698597164
15132,,Sekolah Kebangsaan Taman Universiti 4,aft Block P19A - Fakulti Kejuruteraan Elektrik,3.012450649704705
15133,,Sekolah Kebangsaan Taman Universiti 4,UTM Equine Park,2.789150743881937
15134,,Sekolah Kebangsaan Taman Universiti 4,UTM Rumah Alumni,2.72057243244971
15135,,Sekolah Kebangsaan Taman Universiti 4,Opp Shell Kiosk @ Taman Sri Putri,3.592344616213239
15136,,Sekolah Kebangsaan Taman Universiti 4,Skudai Parade,3.691482149136783
15137,,Sekolah Kebangsaan Taman Universiti 4,Opp SJK (C) Kuo Kuang,4.926357273455491
15138,,Sekolah Kebangsaan Taman Universiti 4,bef Jalan Kempas Lama,11522.253715630828
15139,,Sekolah Kebangsaan Taman Universiti 4,bef Paradigm Mall,6.339486693316643
15140,,Sekolah Kebangsaan Taman Universiti 4,Paradigm Mall,6.821887554686917
15141,,Sekolah Kebangsaan Taman Universiti 4,Opp Saksama Otomobil,7.113006822251272
15142,,Sekolah Kebangsaan Taman Universiti 4,Opp Petron Kiosk @ Taman Tampoi Indah,7.476234874378121
15143,,Sekolah Kebangsaan Taman Universiti 4,Kompleks Pekan Rabu Johor Bahru,8.519788174337942
15144,,Sekolah Kebangsaan Taman Universiti 4,Giant Tampoi,8.904588826257664
15145,,Sekolah Kebangsaan Taman Universiti 4,aft Lorong Betik,9.293430625409437
15146,,Sekolah Kebangsaan Taman Universiti 4,Batu 5 Johor Street Market,9.525734631510975
15147,,Sekolah Kebangsaan Taman Universiti 4,Plaza Angsana,9.823107939244803
15148,,Sekolah Kebangsaan Taman Universiti 4,Klinik Utama @ Jalan Padi 1,10.69415256266758
15149,,Sekolah Kebangsaan Taman Universiti 4,Opp Amitabha Centre,12.027124759680877
15150,,Sekolah Kebangsaan Taman Universiti 4,Opp Shell Kiosk @ Jalan Tun Abdul Razak,12.276300452347979
15151,,Sekolah Kebangsaan Taman Universiti 4,aft Shell Kiosk @ Jalan Tun Abdul Razak,12.285413039109669
15152,,Sekolah Kebangsaan Taman Universiti 4,Amitabha Centre,12.03478503985132
15153,,Sekolah Kebangsaan Taman Universiti 4,CIMB Bank,10.754443574914262
15154,,Sekolah Kebangsaan Taman Universiti 4,Klinik Kesihatan Tampoi,10.039654568442224
15155,,Sekolah Kebangsaan Taman Universiti 4,bef Shell Kiosk @ Kampung Pasir,10.037931882530717
15156,,Sekolah Kebangsaan Taman Universiti 4,SK Kampung Pasir,8.816025841254369
15157,,Sekolah Kebangsaan Taman Universiti 4,Opp Pulai View Condo,8.450684867573774
15158,,Sekolah Kebangsaan Taman Universiti 4,bef KIP Mart,7.490692177844316
15159,,Sekolah Kebangsaan Taman Universiti 4,Opp Paradigm Mall,6.606079733075636
15160,,Sekolah Kebangsaan Taman Universiti 4,bef McDonald's,5.901777263810079
15161,,Sekolah Kebangsaan Taman Universiti 4,SJK (C) Kuo Kuang,4.872717554600707
15162,,Sekolah Kebangsaan Taman Universiti 4,aft Jalan Sri Skudai,3.398825686621976
15163,,Sekolah Kebangsaan Taman Universiti 4,bef UTM Main Gate,2.7709144754752337
15164,,Sekolah Kebangsaan Taman Universiti 4,UTM Main Gate (Exit),2.7276745485116414
15165,,Sekolah Kebangsaan Taman Universiti 4,Opp AEON Taman Universiti,0.8785769318555279
15166,,Sekolah Kebangsaan Taman Universiti 4,Kulai Terminal,14.598007566465022
15167,,Sekolah Kebangsaan Taman Universiti 4,Kulai Centre Point,14.347853989962207
15168,,Sekolah Kebangsaan Taman Universiti 4,Opp SBS Enterprises (M) Sdn Bhd,13.45083967014819
15169,,Sekolah Kebangsaan Taman Universiti 4,Opp Public Bank @ Jalan Susur Kulai 2,13.066297376796307
15170,,Sekolah Kebangsaan Taman Universiti 4,Opp Pertubuhan Peladang Kawasan Kulai,12.376031880954539
15171,,Sekolah Kebangsaan Taman Universiti 4,Opp Hospital Temenggong Seri Maharaja Tun Ibrahim Kulaijaya,11.718345786879054
15172,,Sekolah Kebangsaan Taman Universiti 4,Opp Jalan Cermai,11.289116191191203
15173,,Sekolah Kebangsaan Taman Universiti 4,Opp Stor JKR (D) Kulaijaya,10.981431197476265
15174,,Sekolah Kebangsaan Taman Universiti 4,Opp Wang Loo Motor Sdn Bhd,10.544493115297298
15175,,Sekolah Kebangsaan Taman Universiti 4,Opp Pejabat Lembaga Lebuhraya Malaysia,9.784536379702896
15176,,Sekolah Kebangsaan Taman Universiti 4,Medan Selera Senai,7.707279758089809
15177,,Sekolah Kebangsaan Taman Universiti 4,Opp Sekolah Kebangsaan Senai,7.2260913929424735
15178,,Sekolah Kebangsaan Taman Universiti 4,Opp BHPetrol Kiosk @ Taman Aman,6.703137162561701
